Iteration,Inlet Monitor Point Temperature (°C),Outlet Monitor Point Temperature (°C),TPU Monitor Point Temperature (°C),VRM 1 Monitor Point Temperature (°C),VRM 2 Monitor Point Temperature (°C),VRM 3 Monitor Point Temperature (°C),VRM 4 Monitor Point Temperature (°C),HBM 1 Monitor Point Temperature (°C),HBM 2 Monitor Point Temperature (°C),HBM 3 Monitor Point Temperature (°C),HBM 4 Monitor Point Temperature (°C),HBM 5 Monitor Point Temperature (°C),HBM 6 Monitor Point Temperature (°C),HBM 7 Monitor Point Temperature (°C),HBM 8 Monitor Point Temperature (°C),Inlet Monitor Point Pressure (N/m2),Outlet Monitor Point Pressure (N/m2)
277,35.0,48.507634952342215,173.1660153145611,305.3616728510212,299.80013131029096,299.70115270125905,296.76945497196846,148.83725971508326,148.34562664918997,154.42109727711633,154.34771237602342,150.9093132787444,149.9972354658767,158.66531066259324,158.96768427898024,35006.12387978092,12006.123879780922
278,35.0,48.50340639794103,173.1612450638168,305.3456302627012,299.793473305614,299.70616035962155,296.77378123424353,148.82554420849715,148.34025201253962,154.40794874989783,154.35796495102937,150.89841005941105,149.99904740550988,158.65432264638167,158.96872560298985,35004.07777167081,12004.077771670807
279,35.0,48.49455627780699,173.16837692895356,305.3524032180028,299.79215636793464,299.71182862553275,296.78436258302156,148.83419751487477,148.3376244121065,154.40416026749585,154.35588315277064,150.90029182816863,150.00931807342295,158.6600797777192,158.96677522874552,34992.004537746245,11992.004537746247
280,35.0,48.501889404262485,173.1776813804302,305.3601521096354,299.79026062464726,299.6976989061554,296.78426856791646,148.83586440129193,148.34536304158087,154.4178832441214,154.35386610770408,150.90540659776283,150.00308234933638,158.65383800533854,158.98273342136136,35008.38965227489,12008.389652274893
281,35.0,48.508893181488645,173.17087890016296,305.3645718564035,299.8001418285611,299.69967738424725,296.77034775246204,148.82774874197173,148.34707703532104,154.41702677571917,154.36325747901606,150.90924794447616,150.00693825192306,158.65844597153514,158.98004264859355,35004.28482599098,12004.284825990982
282,35.0,48.49943125346599,173.17007235988285,305.3509253367093,299.79253061186535,299.69752857788484,296.77142779434234,148.82909478772237,148.35330336255973,154.41545222717738,154.36099982907172,150.90215668530132,150.0034203594121,158.65594464096952,158.98096607399737,35009.97694013136,12009.976940131357
283,35.0,48.49706594001738,173.1740892509775,305.34770025036903,299.79391529419416,299.70738375602906,296.77241109645416,148.82282368950825,148.3368117881683,154.42252276078403,154.3617054505115,150.911725744988,149.99750415634776,158.65620143344736,158.98030830180565,34992.98896609316,11992.98896609316
284,35.0,48.50871946781758,173.17127066610658,305.35363558394187,299.80584225221827,299.71554421340187,296.7843416289202,148.83391192572495,148.3481395940489,154.4092287763212,154.3525987285379,150.8983986429908,150.01198542526606,158.6545506694714,158.97490912224126,35007.36252114736,12007.362521147365
285,35.0,48.493929633073115,173.15882280908497,305.35602844393,299.80808109476015,299.699222570106,296.78008935405705,148.837230401216,148.33753146540792,154.40956697275925,154.35735094148131,150.91582615274007,150.01054526840045,158.66834348801711,158.97004130125995,34993.249858693525,11993.249858693527
286,35.0,48.507362276815314,173.159382259744,305.35258424112965,299.8071308497976,299.7071447624972,296.77762859577473,148.8385844954677,148.3421545767273,154.4149133125231,154.35570833530448,150.90604019160384,150.01534719162302,158.66133831781823,158.98152238738783,35002.31119128568,12002.311191285677
287,35.0,48.50526699912236,173.1721416661295,305.3593194484485,299.798146189242,299.7032263942752,296.7844566417834,148.81909434351493,148.35103465842045,154.4113628403401,154.35149206627403,150.89603062527286,150.01051239338844,158.66457604664595,158.9670067787798,34992.47639965699,11992.476399656989
288,35.0,48.50287556217204,173.16520085280246,305.34698865226835,299.8062621991023,299.7113535037734,296.7727984898051,148.82133225298784,148.34474163245616,154.40568135326438,154.35217794209746,150.9027258900957,150.01368884496137,158.66223902335037,158.97182721028068,35006.960164586446,12006.960164586444
289,35.0,48.50741058773965,173.1657511365254,305.36163575325514,299.8092925158607,299.7146161060701,296.78305492225155,148.82174898378722,148.3491898717807,154.404574670973,154.3549339557166,150.90361664964166,150.01390159154278,158.6579097443737,158.9729512664083,35006.1463791745,12006.1463791745
290,35.0,48.50592808575759,173.16209913094673,305.35276114110405,299.800341582935,299.703806771277,296.78305109494596,148.82184346248437,148.3433397376846,154.41140531751927,154.35729321842865,150.90112755001817,150.01389344947415,158.6527418127276,158.97467848280482,35001.382014772294,12001.382014772293
291,35.0,48.50949912994855,173.1644409512857,305.3587066057279,299.8021568627719,299.7038134483581,296.7870755177076,148.83061361681834,148.33888232125477,154.42103172732917,154.35291402814613,150.90921797699298,150.00454411684845,158.65701491730192,158.98280940534244,34998.14366594452,11998.14366594452
292,35.0,48.506868069989295,173.17540690365067,305.3616854312665,299.8056796478256,299.69987015695176,296.7845181964085,148.82777559960147,148.35484091798872,154.42154156493748,154.3445219036227,150.90163027287502,150.01559023932526,158.6657118359021,158.9742039897399,34991.3833399091,11991.383339909104
293,35.0,48.49849401410646,173.1765802306919,305.35827743090414,299.7976626829092,299.7072683286352,296.7812468517783,148.8342753736049,148.3534933044522,154.42050498208118,154.3627447167985,150.90935398780488,150.01581341969282,158.66550659844307,158.97489892239219,35003.94857546289,12003.948575462891
294,35.0,48.50281943065381,173.15937374449263,305.3570223646804,299.8082203083979,299.6996756605374,296.785570280861,148.823555892032,148.3516563205158,154.4140968317298,154.344296525094,150.91203440692001,150.0022642275128,158.65259083315468,158.97042072557946,34999.07085365356,11999.070853653562
295,35.0,48.495707793570375,173.17004202470596,305.3510633167512,299.7930498746411,299.71161825266336,296.7860573414131,148.83110483064556,148.34033776479367,154.42279779094872,154.3638600783915,150.90278075244393,150.005150875891,158.66382145340768,158.97524407382954,35004.44111198941,12004.441111989407
296,35.0,48.49548906370616,173.16348320585104,305.3582656790575,299.79101922845393,299.70051911911037,296.77896819678415,148.83824130341074,148.33662566633936,154.4115551124749,154.34929200994483,150.90296093960086,150.00381703704159,158.66367424884456,158.96844358217288,35007.32764651857,12007.327646518572
297,35.0,48.495264305115334,173.16087656802722,305.3462266975976,299.80879830829576,299.70688831104945,296.78569823860295,148.82060058182614,148.3480056455024,154.41525171980828,154.34910055064037,150.90899848605704,150.0151543270124,158.65609087940746,158.97213706164965,35009.51043010006,12009.510430100057
298,35.0,48.49106365593214,173.16538138223922,305.36487860071105,299.7934615674474,299.7086490387336,296.77263438582975,148.82433404860905,148.3465091537748,154.4096275984617,154.35148523523128,150.90912455087687,150.00159632746866,158.65557956113187,158.96537190063663,35007.116066847855,12007.116066847851
299,35.0,48.50267479348058,173.16989411634756,305.35094178470496,299.80069340557145,299.7005808803081,296.78852628870186,148.8374424719098,148.347844540773,154.42098135450982,154.35725181304667,150.90165882812596,150.0032987668794,158.66988341192925,158.97176181514232,34990.2342816837,11990.2342816837
300,35.0,48.498926654404215,173.158028605579,305.3639353969058,299.8066876206322,299.7064754395487,296.78781830060507,148.82440197025628,148.3449369729333,154.4044712847323,154.3490759801948,150.89953048516657,149.99749382624202,158.66655108319006,158.98199157121508,34997.19956128957,11997.199561289568
301,35.0,48.509833276057506,173.16690501282199,305.3478312058468,299.8030219569006,299.69948607221414,296.7712959344029,148.82599675434025,148.35471335833682,154.42016658805002,154.35093245669057,150.903483978277,150.00915934611567,158.66913296022514,158.968694612946,35004.59981124848,12004.599811248481
302,35.0,48.497179783957016,173.17574488495143,305.3608964664936,299.80329880021674,299.7108235357559,296.7720055597109,148.82427003506928,148.34928396427688,154.4218181527333,154.3453420026036,150.90140419961318,150.00755487211745,158.65426342190486,158.98074489656247,34993.43259354523,11993.432593545229
303,35.0,48.50649968764869,173.17310930975745,305.3463459448399,299.7978114596442,299.7034663890157,296.77355816689743,148.8350558256828,148.3544979567213,154.40806633550665,154.34997581916525,150.89676329920505,150.00107715835927,158.66398657939854,158.9708556038935,35000.42073212408,12000.420732124083
304,35.0,48.507896131798645,173.1614678955996,305.3615108545002,299.8073818338576,299.6997538926098,296.7889147571651,148.8305680022741,148.34821345611576,154.42149658436813,154.35327573662732,150.91390133667676,150.00461949192044,158.6625442079818,158.9803678082801,34991.08675976678,11991.086759766786
305,35.0,48.495342869547656,173.17105948471382,305.345500546771,299.8042081065818,299.69849953891514,296.7702758245397,148.8344604920126,148.35476209442422,154.40986613175318,154.35376331247383,150.91114904207052,150.00600933988622,158.66999795255788,158.9748168385966,34993.99993049793,11993.999930497928
306,35.0,48.49631161649909,173.16756005984394,305.3523799127593,299.79196234791635,299.7106648309634,296.77823089436174,148.8347720621398,148.3522335301245,154.4061097119073,154.3585065403965,150.9049920849454,150.0073799542244,158.65829509304697,158.97558348186826,34990.370435889214,11990.370435889212
307,35.0,48.504977303586095,173.1712707720118,305.35716572435047,299.8032415184273,299.7044847229251,296.7842423253876,148.82559334483244,148.34641250294635,154.41018619720003,154.35480206705427,150.90915347339222,150.01135339446523,158.6597146795302,158.96928322898574,35005.873954067145,12005.873954067149
308,35.0,48.50247152909148,173.16794533946037,305.3576310722709,299.8003758715067,299.7086575540299,296.7721491283682,148.8332501040004,148.3484751152777,154.4097847165816,154.36338211645614,150.9011328481663,150.00450772401453,158.67181063778133,158.97022533591135,34994.478493761206,11994.478493761208
309,35.0,48.49375200391642,173.1587362002035,305.34547736820167,299.80835878524,299.7095085320246,296.7884836703833,148.83877838594788,148.33884535893776,154.41916609651008,154.34503846323574,150.9023855403722,150.00284332152458,158.65202879726547,158.98160835207753,34996.90703361394,11996.907033613938
310,35.0,48.499989959795045,173.1707692653557,305.3537249953838,299.80224374327116,299.7104995049884,296.7862761264872,148.82130736373443,148.3507886565588,154.41253878387926,154.3638807804121,150.89878394158154,150.00828632527862,158.65845049366163,158.96549677453748,35008.56162586931,12008.561625869312
311,35.0,48.504674583284306,173.1607656417189,305.34548927830184,299.8080968203032,299.7032105507107,296.788396840708,148.8351795548194,148.3555535404558,154.41785278933298,154.3636444973823,150.9026170813159,150.016573272992,158.66372530173797,158.98082252172654,35004.088288038474,12004.08828803847
312,35.0,48.50091007915708,173.1607390329304,305.3588771735177,299.8096133329141,299.71531101098304,296.7872280306728,148.8387063157799,148.34242380317437,154.40937921371608,154.34722988749573,150.9128836405475,150.01631176516904,158.6539538560575,158.9697656588484,34990.636778590626,11990.636778590626
313,35.0,48.4972709010528,173.16956051992926,305.36315997451703,299.7919655111972,299.7154532147527,296.77116689351453,148.82132774705264,148.3490659221522,154.41732289372152,154.35380498540266,150.8988237283649,150.01234530408863,158.65299385609433,158.9823424093518,34993.29388312996,11993.293883129958
314,35.0,48.491311028102,173.1712978479655,305.347542470152,299.80264761309684,299.7105629853946,296.78510202742683,148.82108609668683,148.3530034841919,154.4043598511398,154.3542475121976,150.90585431458663,150.0050359162866,158.6667379863695,158.98374364626173,35002.42956803,12002.429568029995
315,35.0,48.49022295068132,173.1620780417283,305.360011986189,299.7932749395505,299.6998278029942,296.78259201458906,148.8193324896295,148.3390961855356,154.4067358892468,154.34515580695242,150.90042946898632,150.01399339373808,158.662293604409,158.97326567456076,35001.54457177209,12001.544571772083
316,35.0,48.505011720819226,173.1599093009626,305.3578395459288,299.802342357498,299.6998468972317,296.7803580500528,148.82351596336935,148.3375782171274,154.40893509897995,154.34708697550002,150.90924476214704,150.00472847469197,158.66720679443918,158.97370972810558,34994.75785642749,11994.75785642749
317,35.0,48.496857952299244,173.15896101911213,305.3562168230943,299.8013386749999,299.71154852100926,296.78638225494626,148.82589776656283,148.34803933774285,154.42204963301046,154.3526122119139,150.91517106469962,150.003736403809,158.66369354418362,158.97396792379476,35008.6842799585,12008.684279958496
318,35.0,48.502137815470654,173.1778950780381,305.36296257695113,299.8087834689396,299.71273443135436,296.7755697948119,148.83089444278875,148.33925987320822,154.40694581051423,154.36026246454517,150.911670875145,150.00444918277282,158.6642450622944,158.97747620430187,35002.27931911932,12002.279319119318
319,35.0,48.49474822092972,173.1750282282811,305.3530606774231,299.79923367619466,299.70373403456114,296.7797774499264,148.82691044044236,148.34752477792412,154.41556693122016,154.34686712304676,150.90587875290746,150.01102731734957,158.65802132193022,158.97430861667323,35000.712656060496,12000.7126560605
320,35.0,48.506648118420124,173.1748719525795,305.362064030562,299.7974362255355,299.70794282461634,296.78302657691194,148.82769492948276,148.35107393864732,154.409339863066,154.35094077176825,150.9100063103933,150.0122898965472,158.66746324092904,158.97047763305457,35001.79819952709,12001.798199527091
321,35.0,48.50811687027111,173.17215538774167,305.3596176808573,299.80427909598507,299.697596384118,296.7876599329103,148.82270459896566,148.3383141247846,154.4232494116579,154.34408566845994,150.90671656027706,150.012463883708,158.6625885330945,158.96896788725414,35004.60244059034,12004.602440590335
